,index,아이디,조사 시작시간,조사 종료시간,병원 코드,진료과 코드,의사 코드,병동 코드,NPS,VOC,label
1958,2337,R0002025030730126334,2025-03-08 17:07:12,2025-03-08 17:10:18,31100571,0104,3110057101040002,311005710005,5,집과 가까운곳에 입원치료를 할수있는곳이 있어서 좋았다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1959,2340,R00020250308245020433,2025-03-08 17:01:45,2025-03-08 17:10:39,31101267,0500,24501010055,,,몸이 불편한 환자가 워커등 보조기구를 가지고 방문 한뒤 부득이하게 휠체어를 이용시 안내데스크에서 보조기구를 잠시 보관 해주시면 감사하겠습니다 지난번 진료시 보관이 안된다 하셔서 진료볼때 조금 불편 했습니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1960,2342,R0002025030712451711,2025-03-08 17:03:54,2025-03-08 17:10:56,31100511,2100,3110051121000003,,10,대체적으로 불편한 사항은 없으며 앞으로도 진료에 충실한 벼뭔이 되었으면 합니다 고맙습니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1961,2343,R00020250308205029668,2025-03-08 17:08:12,2025-03-08 17:10:58,31101267,0111,24501010020,,9,담당과장님이 친절하고 알기쉽게 설명한 부분을 칭찬합니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1962,2344,R0002025030710197034,2025-03-08 17:01:08,2025-03-08 17:11:01,31100511,1300,3110051113000005,,0,수술날짜가 다가오면 최소 날짜 시간은 알려줘야 되는거 아님니까 그걸 환자가 물어보게 하고 집에 도착하니 입원수속 절차 동의서 안받았다고 심전도에 이상이 의심된다고 겁박하면서 다시와야 한다고 나는 생업전선 돈을 벌어야하는데 손님 물로 보이심니까,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1964,2349,R00020250308205007760,2025-03-08 17:10:20,2025-03-08 17:11:46,31101267,,,171953420795,10,항상 애써주시는 의료진분들 감사합니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1965,2350,R0002025030800152527,2025-03-08 17:08:07,2025-03-08 17:11:48,38100509,1101,1715133710107799,,10,정확한 진단은 물론이고 친절한 의료진분들과 편리한 시설덕분에 늘 기분좋게 진료받고 갑니다 늘 감사드립니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1966,2351,R00020250308185025970,2025-03-08 17:10:22,2025-03-08 17:11:51,31101267,1200,24501010044,,10,항상 친절히 대해주셔서 감사합니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1967,2353,R00020250308195038269,2025-03-08 17:11:18,2025-03-08 17:12:10,31101267,,,171953420795,10,모두 친절하게 잘 응대해주셨어요,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1968,2358,R00020250308213033713,2025-03-08 17:01:10,2025-03-08 17:12:43,31100121,0111,24401070016,,10,38일 피검사할때 오전7시30분경에 시작하는 관계로 번호표를 뽑고 기다리는 환자들은 많았는데 혼자 채혈 담당하시는 여성담당자가 혼자 응대하시는데도 모든분께 친절히 안내사항 전달하시고 모든 환자에게 친절히 대하시더군요 다행히 8시에 다른 여자담당자분에 더 오시고 나서 빨리 채혈이 진헁되었습니다 730분부터 8시까지 20여명 혼자서 상냥하고 친절하게 담당하신 그 분을 많이 칭찬합니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1969,2364,R0002025030711726246,2025-03-08 17:08:08,2025-03-08 17:13:38,31100511,1300,3110051113000005,,8,해당없음 전반적으로 좋았어요,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1971,2369,R1d616eb667fa41e7ba0,2025-03-08 17:11:14,2025-03-08 17:14:03,31101267,,,,,탈의실을 조금 넓게 해주시면 좋겠습니다 몸이 불편 하신분들은 공간이 좁다보니 이용하기가 조금 불편 한것 같습니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1972,2370,R0002025030801904872,2025-03-08 17:06:34,2025-03-08 17:14:05,11100184,0109,1732173554372015,,10,환경이 깨끗해서 좄아요,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1973,2370,R0002025030801904872,2025-03-08 17:06:34,2025-03-08 17:14:05,11100184,0109,1732173554372015,,10,진료대기시간이 빨랐으면합니다 3시에 예약이면 거의 4시가 다되어 진료를하니 일정에 차질이 생긴답니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1974,2371,R0002025030711337143,2025-03-08 17:11:37,2025-03-08 17:14:29,31100511,0416,3110051104160016,,8,접수 수납에서 대기가 너무 길어요 예약을 했는데도 병원에서 기다리는 시간이 너무 길어서 진이 빠져요,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1975,2373,Rbd86623be3df4552aa6,2025-03-08 17:05:42,2025-03-08 17:14:40,37100378,,,,10,타 의료기관의 의사가 너무 권위주의적인것에 비해 담당의사의 친절한 설명이 매우인상적이었다 칭찬해주고싶다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1976,2373,Rbd86623be3df4552aa6,2025-03-08 17:05:42,2025-03-08 17:14:40,37100378,,,,10,모든 의료진에 감사드린다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1978,2374,Rf74ae717e43e459c915,2025-03-08 17:01:48,2025-03-08 17:14:55,32100035,1200,3210003512000001,,8,20년 이상 정기검사 받으러 다니는 입장에서 수납처가 많아서 이용하기 편하고 자동혈압계 비치로 혈압체크에 도움이되고 편의점커피숍식당등 이용하기 편하게 배치되어 불편함이 없었읍니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1979,2375,Rb248a76cfec14d719de,2025-03-08 17:10:53,2025-03-08 17:14:58,38100631,0109,3810063101090003,381006310004,9,교수님들과직원들의 성의에감사드림니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1980,2375,Rb248a76cfec14d719de,2025-03-08 17:10:53,2025-03-08 17:14:58,38100631,0109,3810063101090003,381006310004,9,화장실청소 자주부탁드림니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1981,2377,R0002025030711156812,2025-03-08 17:12:03,2025-03-08 17:15:11,31100511,1400,3110051114000002,,6,주차장이 넉넉하지 못해 가끔 불편할때가 있습니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1982,2379,R0002025022503018918,2025-03-08 17:05:36,2025-03-08 17:15:26,11100184,0200,1732173966231894,,8,주사실에 목요일날은 항암환자가 많아서 보통 2시간씩기다렸다 침상이나서 주사를 맞는데 특히 목요올 항암환자자가 붐비는날은 주사실을 별도로 운용하던지 침상수를 좀늘리던지해야 대기시간이 좀 줄어들것갇스비다 꼭 고려해주시기 바람니다 많은주사초료받는 한자들의 공통의견일것입니다 고려해주세요,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1983,2380,R0002025030712450231,2025-03-08 17:11:41,2025-03-08 17:16:00,31100511,0400,3110051104000013,,10,훌륭한 수술을 해주신 정의혁 교수님 감사합니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1984,2385,R00020250308245018830,2025-03-08 17:14:24,2025-03-08 17:17:03,31101267,0109,24501010026,,10,채혈실 접수표 무인키오스키로 변경,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1985,2385,R00020250308245018830,2025-03-08 17:14:24,2025-03-08 17:17:03,31101267,0109,24501010026,,10,병원 갈때마다 피검사하고 진료당일 외래주사실에서 탈츠 주사맞는데 항상 느끼는건대 주사실 선생님들 2분께서 항상 진절해요,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1986,2387,Rcd344c081cb44faf80e,2025-03-08 17:12:55,2025-03-08 17:17:33,31100121,,,,10,채혈실이 이용할때마다 항상 사람들이 넘는데 대기실 의자수가 상대적으로 적은편이라 서 있거나 번호가 많이 남았으면 다른 대기실에 잠깐 가서 앉아 있습니다 피검사는 기본으로 들어가는 검사항목인데 이용환자에 비해서 대기실이 너무 협소합니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1987,2388,R0002025030712319023,2025-03-08 17:15:50,2025-03-08 17:17:39,31100511,0101,3110051101010041,,10,친절하시고 설명을 잘해주시고 분당차병원에는 미소가 가득해서 좋았어요,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1988,2389,R81af5c81762040e8bb4,2025-03-08 17:12:35,2025-03-08 17:17:42,32100035,0200,3210003502000007,,9,주차장시설개선입니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1989,2389,R81af5c81762040e8bb4,2025-03-08 17:12:35,2025-03-08 17:17:42,32100035,0200,3210003502000007,,9,친절하고 병원의술이 좋다고 생각합니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1990,2391,R0002025030712352541,2025-03-08 17:14:26,2025-03-08 17:18:00,31100511,0413,3110051104130006,,8,통증의학과 교수님이 매우 친절하고 성의있게 진료를 해주셔서 감사드립니다 주차장 이용공간과 야외주차장은 걸음이 불편한환자는 매우 불편합니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1991,2394,R0002025030712456319,2025-03-08 17:02:12,2025-03-08 17:19:11,31100511,0428,3110051104280004,,8,주차비가 너무너무 나 고액 입니다35000원초진 에 주차비 깜짝 놀라 읍니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1992,2395,R0002025030710831219,2025-03-08 17:15:52,2025-03-08 17:19:30,31100511,0412,3110051104120003,,5,의사센생님이환자를위해서 충분히설명을해주었으면함니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1995,2398,R20832c6939c7473b92b,2025-03-08 17:14:06,2025-03-08 17:21:19,38100631,0101,3810063101010007,381006310013,10,전반적으로 병원생활에 매우 만족했읍니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1996,2400,R1cfe1f97309e450a9be,2025-03-08 17:11:09,2025-03-08 17:21:34,33100161,0200,3310016102000001,,10,성모님 뵈러 가는듯 설레인다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1997,2400,R1cfe1f97309e450a9be,2025-03-08 17:11:09,2025-03-08 17:21:34,33100161,0200,3310016102000001,,10,특히 개선할점 못 느꼈다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1998,2402,Rf87cf9a4e6124c28b89,2025-03-08 17:17:50,2025-03-08 17:22:27,38100631,,,,8,의사께서 병의 진단에 대해 좀 자세히 설명해주시면 감사하겠습니다 아무설명도없거 병명만 야기하거 진단받은사람은 걱정되지않습니까,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1999,2402,Rf87cf9a4e6124c28b89,2025-03-08 17:17:50,2025-03-08 17:22:27,38100631,,,,8,좀더 나은 서비스 부탁드립니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2000,2403,R2025030701989598,2025-03-08 17:16:16,2025-03-08 17:23:24,11100249,0200,1110024902000007,,10,예약 시간을 대도록 지켜주세요,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2001,2403,R2025030701989598,2025-03-08 17:16:16,2025-03-08 17:23:24,11100249,0200,1110024902000007,,10,안내원이 친절하게 도와주심,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2002,2404,Rcc88bc176aa44d2cbd7,2025-03-08 17:20:32,2025-03-08 17:24:05,12345678,,,,1,응급 인원을 늘려주세요 이렇게 오래 기다리다가 사람 지쳐서 죽을것 같아요,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2003,2404,Rcc88bc176aa44d2cbd7,2025-03-08 17:20:32,2025-03-08 17:24:05,12345678,,,,1,응급 기다리는 시간 줄여주시면 좋겠습니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2004,2406,R3ffa3b65c4b54361804,2025-03-08 17:12:51,2025-03-08 17:24:36,21100641,0424,2110064104240014,,9,실내가 깨끗하고 넓어 이동이 용이함,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2006,2408,R0002025030800152812,2025-03-08 16:59:34,2025-03-08 17:25:24,38100509,1400,1715129717204312,,9,병원 방문에 좋아라 할건 없지만 하나를 얘기하라 하면 여기가면 병을 고칠수 있지 않을까 하는 기대감,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2007,2408,R0002025030800152812,2025-03-08 16:59:34,2025-03-08 17:25:24,38100509,1400,1715129717204312,,9,진료 서류를 발급받고 원무가 가서 도장 찍어가라는대 벙호표 뽑고 대기 해야 되니 번거롭게 되어있음,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2008,2409,R0002025030512427393,2025-03-08 17:20:19,2025-03-08 17:26:09,31100511,0101,3110051101010018,311005110014,10,간호간병 통합이라 편했구요 담당 교수님도 친절했습니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2009,2410,R00020250308235007753,2025-03-08 17:21:54,2025-03-08 17:26:38,31101267,0103,1740441233670729,,10,주차타워 보행자 보행시 위험,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2010,2411,Rbdccfceec2354c958b8,2025-03-08 17:20:26,2025-03-08 17:27:28,11101016,0104,1739776790592487,,9,내분비내과 민경환 교수님 진료 꼼꼼히 바주셔서 감사합니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2013,2414,R0002025030711778610,2025-03-08 17:02:56,2025-03-08 17:28:24,31100511,0500,3110051105000009,,10,저한춘희는37 척추센터 안태근 교수님환자입니다 MRI 찍기 전에 내복약진통제처방을 받아 7일간 복용할 약을 함께하는 약국에서 구입했는데 MRI 찍고나서는 321 오전에 가야하는데 7일간의 약이 모자라서 오늘38 차병원에 전화를 해도 바쁘시니까 전화통화를 못했어요 함께하는 약국에서는 안태근교수님과 통화하고 허락을 받아야 약을 택배로라도 보내줄 수 있다고합니다 어쩌지요 도와주세요,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2014,2415,R0002025030710046428,2025-03-08 17:23:40,2025-03-08 17:28:46,31100511,2300,3110051123000013,,10,가까운거리라서 넘 좋아요,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2015,2416,Ra79560c6b69c4faab49,2025-03-08 17:26:11,2025-03-08 17:29:21,11101016,1100,1739777063137382,,10,주차공간이 복잡하고 좁다는 느낌을 받았어요,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2016,2416,Ra79560c6b69c4faab49,2025-03-08 17:26:11,2025-03-08 17:29:21,11101016,1100,1739777063137382,,10,예약이 번거롭지 않았고 간호사의사분들이 친절합니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2017,2419,R00020250307253004878,2025-03-08 17:25:37,2025-03-08 17:29:32,31100121,0111,24401070016,3,10,빠른진료와 시술에 감사드립니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2018,2421,R0002025030512448576,2025-03-08 17:25:19,2025-03-08 17:29:49,31100511,1300,3110051113000002,,10,모두 만족 하였습니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2019,2423,R4a4b2445e71b45dca9b,2025-03-08 17:27:36,2025-03-08 17:30:20,31212191,0500,3121219105000001,,10,아직 모름,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2020,2425,R00020250308255004237,2025-03-08 17:25:40,2025-03-08 17:31:01,31101267,,,171953420795,9,검진이 끝나고 판단력이 흐려진 상태에서 안내데스크로가는 방향을 못찾아 헤맴눈높이에 방향안내 표지판이 있었으면 좋겠어요,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2021,2426,R83695519e794478296e,2025-03-08 17:27:27,2025-03-08 17:31:19,31100724,0101,3110072401010001,311007240005,5,식사가 맛있었고 의사선생님이 정말 젠틀하셨다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2022,2426,R83695519e794478296e,2025-03-08 17:27:27,2025-03-08 17:31:19,31100724,0101,3110072401010001,311007240005,5,건강검진 특히 대장내시경 하는 사람들을 배 아파 고생하고 잠 못드는 환자 병실에 배치해서 며칠 간 잠을 설쳤다 검진에 왜 입원을 하는지 실비 받을 목적으로 검진 유도하는 건 옳지 얂은 것 아닌가요 나은병원 솜화영 의사 완전 장사꾼 같다고 소문이 자자해요,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2023,2428,R0002025030711046713,2025-03-08 17:24:52,2025-03-08 17:31:33,31100511,0111,3110051101110001,,10,전반적으로친절하고조속히진항되도록조치해주셔서 기분이좋아져요차병원임직원모두가자랑스럽습니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024,2432,R6369964e7f95457e8d0,2025-03-08 17:29:07,2025-03-08 17:32:03,31592791,,1734911739605361,,10,늦은시간에 예약도 못했는데 아픈 저를 구해주셔서 감사합니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2025,2434,2025030710505919,2025-03-08 17:27:08,2025-03-08 17:32:06,31100881,0104,1729230697710675,,10,초음파검사실 직원의 친절한 모습이 인상적이었습니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026,2436,Rc59b783ce0114f2a981,2025-03-08 17:30:16,2025-03-08 17:32:32,11101334,,,,10,지금까지 건강검진 받은 곳 중에 제일 친절하시고 빠르게 진행되어서 좋았습니다 앞으로 계속 이용 할 예정입니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2028,2438,R69f4dda8e9ab4c3daa9,2025-03-08 17:30:21,2025-03-08 17:32:56,11101334,,,,10,탈의실에 검사때 입는옷 사이즈가 한가지만 있는게 아쉽고 검사후 옷을 어디에 놔야할지 찾기가 어려웠습니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2029,2438,R69f4dda8e9ab4c3daa9,2025-03-08 17:30:21,2025-03-08 17:32:56,11101334,,,,10,팔에 찬 키로 접수를 바로하는게 너무 편리하고 좋았습니다 너무 친절하셔서 다음 검진도 이용하고싶습니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2030,2440,R34b4cb6fb61049f48e0,2025-03-08 17:30:32,2025-03-08 17:33:16,11101334,,,,9,검진복이 조금 불편해요,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2031,2440,R34b4cb6fb61049f48e0,2025-03-08 17:30:32,2025-03-08 17:33:16,11101334,,,,9,깨끗하고 빨랐습니다 진행별 안내가 잘됐습니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2032,2441,2025030710413428,2025-03-08 17:22:37,2025-03-08 17:33:42,31100881,1300,1729230020253363,,10,전화예약시 친절하게 하고 진료후에 안내가 알기쉽게 잘되고 있다고 본다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2033,2441,2025030710413428,2025-03-08 17:22:37,2025-03-08 17:33:42,31100881,1300,1729230020253363,,10,특별한 사항 없습니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2034,2442,R9992025030490000047,2025-03-08 17:23:36,2025-03-08 17:34:21,33100128,,,,,응급실로서는 환자가 너무 오래 기다립니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2035,2444,R00020250302201405613,2025-03-08 17:10:40,2025-03-08 17:35:17,31100121,0111,24401070017,3,10,간호사분들 외 모든분들 친절하고 참 감사한데 저희어머니도 세종병원서 심장수술하시고 그외 다른합병증때문에 몇번입원하신적이 있으셨을때는 부족함이없었는데 시스템이 바뀌었는지 환자들이 갑자기 소화가안되던지 아님 잠을 넘 못자던지아님 갑자기 연고가필요하던지예전엔 모는게 230분안에 갖다주셨는데이번 1주일동안 느낀건 최소23시간걸린다는거 80대노인분이 체하셨는데 소화제받기까지 2시간이넘게걸린다는건 솔직히 불만 그거외는다른건 만족합니다 감사합니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2036,2444,R00020250302201405613,2025-03-08 17:10:40,2025-03-08 17:35:17,31100121,0111,24401070017,3,10,위급한상태로 일요일 휴일에 응급실에왔을때는 거의 가슴통증과 힘든호흡때문에 정신줄마저 놔버릴정도로 가느다란삶의끝자락을 붙잡고있을 때 들려온 한마디 환자분 눈뜨셔야돼요 눈감으면안되요 신랑분 눈보세요걱정하지마세요 여기병원이예요 환자분 저희믿으세요 고통의 아픔속에서도 그몇마디가 왜그렇게 의지가되던지 또한 순간고통도잊을말큼 감사해서 눈물이나왔습니다 물론 감사한분들이 아주많지만 3월2일 일요일 오후에 응급실에 계셨던 모든 분들께 고개숙여너무감사드린다고 인사드리고싶습니다 정말 감사했습니다 꾸벅,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2037,2447,R0002025030712456377,2025-03-08 17:34:01,2025-03-08 17:35:39,31100511,0412,3110051104120014,,10,역이랑 가까운점주차 편리친절,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2038,2448,R7e70f40b88794212b28,2025-03-08 17:30:23,2025-03-08 17:35:51,32100035,0109,3210003501090001,,7,주차공간부족,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2039,2452,R7b8303e8c1254b8fa39,2025-03-08 17:32:49,2025-03-08 17:37:12,37203011,0400,1737674702950823,372030110001,8,전반적으로 다 좋았습니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2041,2453,R3105383,2025-03-08 17:27:54,2025-03-08 17:37:41,31101186,0600,1726017409618312,,10,깨끗하고 친절해서 좋았습니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2042,2454,R0002025030712457025,2025-03-08 17:28:08,2025-03-08 17:38:15,31100511,1100,3110051111000013,,7,영아가 채혈할 때 조금 더 아이를 생각해주셨으면 합니다 두돌이 되지 않은 아이가 채혈하면 몸부림 치는게 당연하고 그런 아이들을 위해 영유아를 위한 채혈실이 따로 있다고 생각합니다 혈관이 잘 찾아지지 않아 주사바늘이 팔뚝 안을 휘젓게 되면 성인도 아프지 않았을까요 그럴수밖에 없는 건 이해하지만 몸부림 치는 아이에게 조금 있으면 끝난다는 위로 한마디 없이 왜그렇게 움직이냐 가만히 좀 있어라 라고 질책당하는 모습을 보는 보호자로서 마음이 조금 더 아팠습니다 어린 아이를 맡아주시는 의료진분들이 많이 고생하시는 부분 잘 알고 감사한 마음이 가득하지만 아이에게 질책보다는 위로 한마디 더 해주시면 정말 감사하겠습니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
